dish_id,name_vi,region,origin,roles,serving_g,verified_by,note
VN-SU-SU-LUOC,Su su luộc,all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (50 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-BI-XANH-LUOC,Bí xanh luộc,all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (50 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-CAI-THAO-LUOC,Cải thảo luộc,all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (50 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-CAI-BAP-LUOC,Cải bắp luộc,all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (50 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-SU-SU-XAO,Su su xào,all,vn,vegetable,160.33,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (180 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-BI-XANH-XAO,Bí xanh xào,all,vn,vegetable,140.33,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (180 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-GIA-XAO,Giá xào,all,vn,vegetable,140.33,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (180 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-CAI-THAO-XAO,Cải thảo xào,all,vn,vegetable,160.33,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (180 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
VN-MUOP-XAO,Mướp xào,all,vn,vegetable,140.33,Chuyên gia duyệt 2026-08-16 (R2: bổ sung món rau/canh gỡ nút thắt cấu trúc bữa; món và khẩu phần lấy từ thực đơn nội trú D1a/D1b của Bệnh viện Nội tiết Trung ương),"Món và khẩu phần theo thực đơn nội trú ĐTĐ (mã D1a/D1b) của Bệnh viện Nội tiết Trung ương — trích ở eval/datasets/gold_menus_bvnt_d1.jsonl. Gia vị theo bảng tiết chế DEC-026 (180 mg Na gia vị thêm mỗi suất), khớp đúng cách nêm của các món GLU-* R2 đã ký. Khẩu phần canh theo QUY ƯỚC NỘI BỘ (đếm cả suất gồm nước) chứ không theo cách viện đếm riêng phần rau 10-20 g — R2 chốt 2026-08-16: khẩu phần viện chia nhỏ phần canh hơn thực tế người bệnh ngoại trú dùng."
TM555-002,Canh cải cúc nấu cá rô,all,vn,soup,273,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 2, tr. 27 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: canh → đích natri gia vị 150 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-003,Canh cải soong nấu thịt nạc,all,vn,soup,275,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 3, tr. 27 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: canh → đích natri gia vị 150 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-004,Canh cải nấu thăn lợn trứng gà,all,vn,soup,190,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 4, tr. 28 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: canh → đích natri gia vị 150 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-010,Canh hoa lơ nấu thịt gà,all,vn,soup,200,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 10, tr. 32 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: canh → đích natri gia vị 150 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-011,Canh su hào nấu sườn,all,vn,soup,282,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 11, tr. 32 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: canh → đích natri gia vị 150 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-016,"Canh mướp hương nấu cua, rau đay",all,vn,soup,333,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 16, tr. 36 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: canh → đích natri gia vị 150 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-017,Canh bầu nấu cua,all,vn,soup,210,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 17, tr. 36 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: canh → đích natri gia vị 150 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-008,Nộm bắp cải,all,vn,vegetable,274,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 8, tr. 31 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: luộc/hấp → đích natri gia vị 50 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-012,Su su hầm thịt,all,vn,protein,460,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 12, tr. 33 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: kho/rim → đích natri gia vị 300 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-013,Su su xào trứng,all,vn,vegetable,361,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 13, tr. 33 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: xào → đích natri gia vị 180 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-020,Mướp đắng hầm thịt,all,vn,protein,362,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 20, tr. 38 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: kho/rim → đích natri gia vị 300 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-023,Mướp xào thịt bò,all,vn,protein,341,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 23, tr. 40 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: xào → đích natri gia vị 180 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-014,Nộm su su,all,vn,vegetable,385,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 14, tr. 34 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: luộc/hấp → đích natri gia vị 50 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499). ⚠️ Chưa có số thải bỏ, tạm tính nguyên lượng: Lạc, Đường."
TM555-018,Bầu xào tôm thịt,all,vn,protein,289,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 18, tr. 37 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: xào → đích natri gia vị 180 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
TM555-073,Canh cá rô thuôn hành răm,all,vn,soup,112,Chuyên gia duyệt 2026-08-16 (R2),"Công thức món số 73, tr. 79 — 555 món ăn Việt Nam - Kỹ thuật chế biến và giá trị dinh dưỡng. Bộ môn Nghiệp vụ Kỹ thuật Khách sạn, Khoa Khách sạn Du lịch, Trường Đại học Thương mại. Hà Nội, 2002 (in lần đầu 1991). Sách định suất cho 2 suất; gram ở đây ĐÃ CHIA cho 2. Chế biến: canh → đích natri gia vị 150 mg (DEC-026). Gram ĐÃ quy về PHẦN ĂN ĐƯỢC (sách tính theo lượng mua ở chợ, tr.499)."
DVCD-001,Cam sành tráng miệng,all,vn,dessert,119,Chuyên gia duyệt 2026-08-17 (R2),"Món 1 nguyên liệu, khẩu phần = 1/2 quả to (119 g phần ăn được). Khẩu phần (gram_an_duoc) trích từ bảng Đơn vị chuyển đổi thực phẩm ('Sử dụng Đơn vị chuyển đổi thực phẩm.docx', nhóm 2 - quả chín, 1 ĐVCĐ = 10g glucid + 1g protein = 45 kcal). Giá trị dinh dưỡng lấy nguyên từ food_items.csv (đã có nguồn riêng, không suy diễn thêm)."
DVCD-002,Quýt tráng miệng,all,vn,dessert,116,Chuyên gia duyệt 2026-08-17 (R2),"Món 1 nguyên liệu, khẩu phần = 1 quả TB (116 g phần ăn được). Khẩu phần (gram_an_duoc) trích từ bảng Đơn vị chuyển đổi thực phẩm ('Sử dụng Đơn vị chuyển đổi thực phẩm.docx', nhóm 2 - quả chín, 1 ĐVCĐ = 10g glucid + 1g protein = 45 kcal). Giá trị dinh dưỡng lấy nguyên từ food_items.csv (đã có nguồn riêng, không suy diễn thêm)."
DVCD-003,Đu đủ chín tráng miệng,all,vn,dessert,130,Chuyên gia duyệt 2026-08-17 (R2),"Món 1 nguyên liệu, khẩu phần = 1 miếng nhỏ (130 g phần ăn được). Khẩu phần (gram_an_duoc) trích từ bảng Đơn vị chuyển đổi thực phẩm ('Sử dụng Đơn vị chuyển đổi thực phẩm.docx', nhóm 2 - quả chín, 1 ĐVCĐ = 10g glucid + 1g protein = 45 kcal). Giá trị dinh dưỡng lấy nguyên từ food_items.csv (đã có nguồn riêng, không suy diễn thêm)."
